id,category,title,body
2042,consommer,Réduction des éclairages publics,"Bonjour, 
Pourquoi autant de gaspillage à cette période de l'année, tant de lumières, décos, éclairages superflus. Les décos de Noël sont allumées depuis fin novembre et le resteront jusqu'à fin janvier. On nous demande de faire des économies d'énergie en utilisant des ampoules basses consommation mais il y a bien du gaspillage dans nos villes et villages en ce moment, ne faudrait-il pas limiter cela ? 
Merci, bien à vous,
Raphaël Riolon"
1365,consommer,Pour une tarification incitative aux économie,"Revoir le mode de tarification de l'eau du gaz et de l'électricité. La part des coûts fixes (abonnement, raccordement etc..) est trop importante vis à vis des coûts variables directement liés à votre consommation. Ce mode de facturation n'incite pas à réduire sa consommation.
Il serait plus judicieux pour inciter l'usager à consommer moins de baisser les frais fixes et augmenter les frais variables. Pour ma part je suis passé de 90 m3 à 27 m3 d'eau (du fait de l'utilisation de toilettes sèches et de récupération d'eau pluviale pour le jardin ) la réduction est notable mais la diminution de la facture est peu significative."
1484,consommer,Créer les conditions de la revalorisation des produits,"Les structures du remplois s'appuient sur des modes de financements bancaux, perfusés aux subventions, des rémunérations au lance pierre, du bénévolat pour pallier aux surproductions, éviter l'incinération ... ou vivent péniblement d'un travail artisanal de réparation en dépit de compétences digne des métiers d'avenir.

Dilemme entre gros employeurs industriels multinationaux et tissus économique dense, solide et agile. Quelques pistes : 
- Recenser les couts réels du traitement des déchets (payé deux fois par les contribuables)
- Définir les coûts de traitement et la valeur des services rendus à la collectivité + à l'environnement par ces acteurs (au même titre que les services rendus par certains agriculteurs représentent des économies indirectes pour le contribuable) 
- en renforcant les contraintes fabriquant (ecoconception, responsabilité élargie du producteur) de nouvelles opportunitées se créent 
- faciliter la transmission de ces savoirs faire pour soutenir le remploi la réparation ( aussi auprès des citoyens)
- faciliter la création de groupement d'utilisateurs, de locations (informatique, consoles, électroménager, véhicules ...)"
2041,consommer,Réductions des médicaments/emballages,"Bonjour, 
Il serait judicieux de faire comme en GB ou dans d'autres pays et donner le nombre exact de médicaments prescrits par le médecin. Pourquoi conserver des boites avec des médicaments inutilisés puis jetés. Le lobby des labos devrait comprendre que cela est mieux pour l'environnement. Moins d'emballage, moins de déchets. 
Merci, bien à vous. 
Raphaël Riolon"
1544,consommer,Stopper la mise en place de tout accord de libre échange,"STOPPER la mise en place de tout accord de libre échange et DÉNONCER ceux déjà existants dans la mesure où ils s’affranchissent des distances et des taxes. 

L’économie ne se préoccupe pas de l’homme ni de sa planète. La théorie de la libre concurrence économiquement saine et vertueuse a ses limites : Elle n’intègre que les valeurs prises en compte par les lois économiques mais omet les autres valeurs humaines (déplacements, mobilité, qualité de vie, …) et terrestre (stocks, renouvellements des ressources, pollutions, faune et flore, climat, …) et ne pondère pas suffisamment la valeur des transports. A ces égards par exemple quels intérêts pour la planète et pour l’humanité : vendre aux USA une voiture française quand dans le même temps se vend une américaine en France."
2043,consommer,Bonus/Malus contre le surremballage,"Afin de limiter la production d'emballages pas ou peu recyclables (notamment plastique), il faudrait introduire un malus de taxes pour les marques ne faisant aucun effort pour réduire l'impact écologique de leur produit. Ce malus pourrait servir à financer un bonus accompagnant les marques plus vertueuses qui utilisent moins d'emballages et surtout moins de plastiques (verre et carton).
Une mesure vient d'être votée pour interdire le plastique à usage unique d'ici 2040, mais il faut être beaucoup plus radical.
S'il vous plaît, faites ressortir des mesures contraignantes et rapides !
Merci de la prise en compte de ma contribution et bon courage."
1476,consommer,Placement bancaire transition écologique et solidaire,Le financement de la transition écologique et solidaire pourrait se faire par des placements bancaires orientés vers cette cause primordiale exclusivement.
1523,consommer,Les pratiques sportives,"Une éco-contribution lors de l'adhésion annuelle à la fédération sportive de son choix, éco-contribution modique mais qui serait en lien et proportionnelle à la pollution et aux GES générés par telle ou telle pratique sportive ?

Auditionner les président-es des fédérations nationales pour évoquer avec eux l'impact environnemental du sport qu'ils représentent aux différents niveaux de pratique et ce que chaque fédé peut faire -outre la collecte d'une éco-contribution liée à l'adhésion annuelle- auprès de ses adhérents pour réduire le cas échéant cet impact ?


Les fédérations sportives, constituées sous la forme associative, ont pour objet l’organisation d’une ou plusieurs disciplines sportives, dont elles gèrent la pratique, de l’activité de loisir au sport de haut niveau.
Plusieurs types de fédérations peuvent être distingués (...).
Source : sports.gouv.fr


En 2012 un guide ""bilan carbone"" avait été mis à disposition des fédérations de sport. Il semblerait hélas qu'il n'y ait eu aucun suivi par la suite (à vérifier).

HTTP://www.developpement-durable.sports.gouv.fr/zoom-sur/article/le-bilan-carbone


NB : également membre du collectif Un Climat de Changement mais nos circuits de validation sont plus lents tandis que si ""les 150"" retiennent cette proposition, il n'y a pas une minute à perdre pour trouver le créneau permettant d'auditionner les président-es des fédérations sportives."
1877,consommer,"Pub, obsolescence, occasion, réparation, Low-Tech","Interdire les produits inutiles chinois en plastique, si une alternative française écologique existe.
Interdire à la vente les téléviseurs de plus de 40 pouces
Diviser par trois le flux vidéo consommé par personne
Limiter l’achat de vêtements neufs à 1 kg par personne et par an, pour privilégier le second main.
Créer des campagnes de communication pour le recyclage, le don de vêtements (à la croix rouge, Emmaüs, autres asso.).
Créer les asso/club de couture, de réparation et de low-tech dans chaque commune et chaque école (ou mais un cours dédié pour les garçons et les filles).
Rationnement de certains produits de consommation importé tels que le café, le thé…
Pub (vidéo, audio, affiche…) interdite pour tout (sauf pê les produits vraiment écolo)
Extinction de l’éclairage public après 22h (sauf événement festif).
Interdire les écrans de pub lumineux partout en France.
Combattre l’obsolescence programmée, fabriquer des produits durables made in France (de la matière première à la vente) (Ampoule qui a + de 100 ans : https://www.youtube.com/watch?v=jETnpL-nCJw)"
1345,consommer,TVA réduite sur les produits,"LA TVA réduite est déjà appliquée sur certains produits et service. Appliquer systématiquement une TVA réduite sur les produits de première nécessité et/ou non transformés et/ou sans pesticides (fruits et légumes, farine, sucre, oeufs...) pour les rendre plus accessibles et donc favoriser un accès à une alimentation de qualité au plus grand nombre (actuellement, les produits les moins chers sont aussi les moins qualitatifs...).
Pour favoriser l'accès à ces produits de qualité en minimisant le transport, et donc l'empreinte carbone, appliquer une TVA encore moindre, voire nulle, si ces produits sont locaux et/ou en vente directe c'est-à-dire non expédiés (pas de transport puisque produits et consommés localement). Créer sur les sites internet des mairies un espace ""produits et producteurs locaux"" qui recense les informations utiles à cette consommation locale (banque de données qui contiendrait les informations utiles : présentation de chaque producteur, coordonnées, produits proposés, modalités de commercialisation...)."
